sentence,predicted_topic,predicted_pillar,pillar_confidence,topic_confidence
khách_hàng doanh_nghiệp hoạt_động tư_vấn tài_chính doanh_nghiệp năm 2024 tại vcbs năm 2024 thị_trường tài_chính việt_nam nói_chung và mảng hoạt_động tư_vấn tài_chính doanh_nghiệp nói_riêng tiếp_tục được đánh_giá là còn bị ảnh_hưởng nhiều bởi sự siết chặt các quy_định chính_sách từ cơ_quan quản_lý niềm tin của nhà_đầu_tư bị sụt_giảm tuy_vậy cũng đã có dấu_hiệu khởi_sắc trở_lại,Dấu chân Hoạt động,Non-ESG,0.0,0.12723100185394287
so với nền đáy năm 2023 hoạt_động tài_chính doanh_nghiệp của vcbs năm 2024 đã được cải_thiện đáng_kể và tăng_trưởng đáng ghi_nhận với số_lượng giao_dịch thành_công cả về chất_lượng và số_lượng,Cơ hội & Tài chính Bền vững,Non-ESG,0.0,0.13661769032478333
cụ_thể đối_với dịch_vụ tư_vấn hồ_sơ chào_bán và phân_phối trái_phiếu doanh_nghiệp trong năm 2024 việc thu_xếp thành_công nhiều giao_dịch phát_hành trái_phiếu với khối_lượng lớn sản_phẩm đa_dạng đã tiếp_tục khẳng_định năng_lực vị_thế của vcbs trên thị_trường trong việc cung_cấp dịch_vụ ngân_hàng đầu_tư là người đồng_hành của doanh_nghiệp trong việc tìm_kiếm và thu_xếp các nguồn vốn trung và dài_hạn với lãi_suất cạnh_tranh nhằm đáp_ứng nhu_cầu vốn cho hoạt_động kinh_doanh của khách_hàng,Phát thải được tài trợ,Non-ESG,0.0,0.10481996834278107
đối_với các nhà_đầu_tư vcbs tiếp_tục là một thương_hiệu tin_cậy để giới_thiệu các cơ_hội đầu_tư chất_lượng hiệu_quả và chuyên_nghiệp,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.13732172548770905
về hoạt_động tư_vấn tài_chính truyền_thống tư_vấn tái cấu_trúc doanh_nghiệp tư_vấn chào_bán cổ_phiếu tư_vấn niêm_yết vcbs vẫn nỗ_lực không ngừng mở_rộng vị_thế với các nghiệp_vụ tư_vấn truyền_thống vốn vẫn là thế mạnh của công_ty nhằm cung_cấp một dịch_vụ tư_vấn tài_chính doanh_nghiệp đầy_đủ và đa_dạng khi khách_hàng có nhu_cầu,Dấu chân Hoạt động,Non-ESG,0.0,0.2237660139799118
một_số giao_dịch tiêu_biểu vcbs đã triển_khai thành_công trong năm 2024 bao_gồm tư_vấn chào_bán thêm cổ_phiếu ra công chúng và tư_vấn niêm_yết bổ_sung cổ_phiếu thành_công giá_trị 823 tỷ đồng cho công_ty cổ_phần đầu_tư hạ_tầng giao_thông đèo cả hhv tư_vấn chào_bán cổ_phiếu ra công chúng cho công_ty cổ_phần vận_tải và tiếp_vận phương_đông_việt tư_vấn chào_bán cổ_phiếu ra công chúng cho cổ_đông hiện_hữu và tư_vấn phát_hành cổ_phiếu để tăng vốn cổ_phần từ nguồn vốn chủ_sở_hữu cho công_ty cổ_phần tập_đoàn cơ_khí công_nghệ_cao siba tư_vấn phát_hành cổ_phiếu để trả cổ_tức cho công_ty cổ_phần vận_tải xăng_dầu đường_thuỷ petrolimex thành_tựu nổi_bật vcbs đạt được tư_vấn hồ_sơ chào_bán và làm đại_lý phát_hành thành_công 1.000 tỷ đồng trái_phiếu xanh cho công_ty cổ_phần đầu_tư và phát_triển đa quốc_gia i.d.i idi một trong doanh_nghiệp xuất_khẩu cá_tra lớn nhất việt_nam,Vốn Tự nhiên & Đa dạng Sinh học,Non-ESG,0.0,0.09937061369419098
đây là trái_phiếu xanh đầu_tiên phát_hành bằng đồng_nội tệ tại khu_vực châu_á bởi doanh_nghiệp hoạt_động sản_xuất bền_vững trong ngành thuỷ hải_sản,Trái phiếu Xanh/Xã hội/Bền vững,Non-ESG,0.0,0.18154576420783997
trái_phiếu tuân_thủ nguyên_tắc của hiệp_hội thị_trường vốn quốc_tế icma có kỳ_hạn năm và được guarantco bảo_lãnh thanh_toán,Phát thải được tài trợ,Non-ESG,0.0,0.11678017675876617
sau giao_dịch trái_phiếu xanh cho evn finance vào năm 2022 đây là lần hợp_tác thứ hai giữa vcbs và guarantco để cung_cấp giải_pháp tài_chính xanh cho idi,Tài chính Xanh,Non-ESG,0.0,0.1434829980134964
giao_dịch cũng minh_chứng cho bước_tiến lớn trong việc thúc_đẩy tài_chính xanh tại việt_nam hướng tới các mục_tiêu phát_triển bền_vững sdgs bao_gồm sdg 14 về bảo_tồn và sử_dụng bền_vững đại_dương tài_nguyên biển,Tài chính Xanh,Non-ESG,0.0,0.19738593697547913
tư_vấn chào_bán và đại_lý phân_phối thành_công 650 tỷ đồng trái_phiếu ra công chúng cho công_ty cổ_phần đầu_tư văn_phú invest vpi,Phát thải được tài trợ,Non-ESG,0.0,0.14379292726516724
trái_phiếu có kỳ_hạn 36 tháng không chuyển_đổi không kèm chứng quyền và có tài_sản bảo_đảm,Phát thải được tài trợ,Non-ESG,0.0,0.13705937564373016
cũng đồng_thời trong năm vcbs tiếp_tục thực_hiện tư_vấn hồ_sơ chào_bán và đại_lý phát_hành thành_công 150 tỷ đồng trái_phiếu riêng_lẻ kỳ_hạn 24 tháng cho vpi nâng tổng giá_trị phát_hành thành_công năm 2024 cho vpi lên 800 tỷ đồng,Phát thải được tài trợ,Non-ESG,0.0,0.12580572068691254
tư_vấn chào_bán và đại_lý phân_phối thành_công 1.000 tỷ đồng trái_phiếu do ngân_hàng tmcp thịnh_vượng và phát_triển pgbank phát_hành,Phát thải được tài trợ,Non-ESG,0.0,0.14494267106056213
tư_vấn chào_bán và đại_lý phát_hành thành_công 200 tỷ đồng trái_phiếu riêng_lẻ cho công_ty cổ_phần điện gia_lai geg,Phát thải được tài trợ,Non-ESG,0.0,0.1088733822107315
trái_phiếu có kỳ_hạn năm lãi_suất cố_định kết_hợp thả_nổi không chuyển_đổi không kèm chứng quyền và có tài_sản bảo_đảm,Cơ hội & Tài chính Bền vững,Non-ESG,0.0,0.13220126926898956
các dịch_vụ tư_vấn vcbs cung_cấp cho doanh_nghiệp với hơn 23 năm thành_lập đồng_hành cùng thị_trường_chứng_khoán ngay từ những ngày đầu và kế_thừa nền_tảng tài_chính vững_mạnh mạng_lưới khách_hàng từ ngân_hàng mẹ vietcombank vcbs đã nhận được sự tin_tưởng và đánh_giá cao từ các tập_đoàn tổng_công_ty nhà_nước cũng như các doanh_nghiệp lớn trong nước và quốc_tế,Cơ hội & Tài chính Bền vững,Non-ESG,0.0,0.21554501354694366
hiện_nay vcbs cung_cấp đầy_đủ các dịch_vụ sau tư_vấn tư_vấn chào_bán niêm_yết đăng_ký giao_dịch chứng_khoán và bảo_lãnh phát_hành chứng_khoán tư_vấn hồ_sơ phát_hành cổ_phiếu tư_vấn hồ_sơ phát_hành trái_phiếu đại_lý phát_hành chứng_khoán bảo_lãnh phát_hành chứng_khoán,Văn hóa Liêm chính,Non-ESG,0.0,0.09554529190063477
trong dịch_vụ này vcbs tự_hào là một trong những công_ty chứng_khoán đi đầu trong các sản phẩn trái_phiếu được bảo_lãnh thanh_toán bởi các tổ_chức uy_tín của nước_ngoài như cgif guarant co. .. với cấu_trúc phức_tạp và mới tại việt_nam có_thể kể đến như trái_phiếu theo tiêu_chuẩn xanh dịch_vụ tư_vấn tái cơ_cấu hợp_nhất sáp_nhập tổ_chức lại mua_bán doanh_nghiệp tư_vấn quản_trị tư_vấn chiến_lược doanh_nghiệp tư_vấn cổ_phần_hoá doanh_nghiệp dịch_vụ tư_vấn khác,Trái phiếu Xanh/Xã hội/Bền vững,Non-ESG,0.0,0.17399711906909943
là công_ty do vietcombank sở_hữu 100% vốn vcbs có lợi_thế kế_thừa các chính_sách quản_trị chuyên_nghiệp và nhận được sự hậu_thuẫn vững_chắc từ ngân_hàng mẹ vietcombank về nguồn_lực tài_chính và mạng_lưới khách_hàng,Phát thải được tài trợ,Non-ESG,0.0,0.1960371881723404
trong giai_đoạn tới tiếp_tục tận_dụng những lợi_thế này công_ty sẽ tập_trung phát_triển các mảng nghiệp_vụ đem lại giá_trị_thặng_dư lớn như tư_vấn phát_hành chứng_khoán có bảo_lãnh thanh_toán của tổ_chức nước_ngoài mua_bán sáp_nhập bảo_lãnh phát_hành trái_phiếu dành cho khách_hàng tổ_chức và khách_hàng cá_nhân bảo_lãnh phát_hành cổ_phiếu tự_hào là công_ty chứng_khoán sở_hữu nguồn nhân_lực chất_lượng cao có chuyên_môn tốt được đào_tạo bài_bản theo các chuyên_ngành kinh_tế tài_chính trong và ngoài nước sở_hữu các chứng_chỉ tài_chính do uỷ_ban chứng_khoán nhà_nước cấp cũng như các chứng_chỉ quốc_tế như cpa acca cfa bên cạnh đó đội_ngũ nhân_sự tư_vấn tài_chính doanh_nghiệp của vcbs phần_lớn đều có thời_gian công_tác lâu năm tại các định_chế tài_chính uy_tín hàng_đầu trong và ngoài nước được thử_thách bồi_đắp qua thời_gian và trên rất nhiều lĩnh_vực ngành_nghề của doanh_nghiệp,Phát thải được tài trợ,Non-ESG,0.0,0.12229346483945847
khách_hàng cá_nhân thành_tựu nổi_bật top 10 công_ty chứng_khoán có thị_phần môi_giới lớn nhất hose năm 2024 doanh_thu môi_giới đạt xấp_xỉ 372 tỷ đồng,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.08727960288524628
nâng_cấp tính_năng mở tài_khoản chứng_khoán tkck trong năm 2024 kinh_tế thế_giới và trong nước cũng như thị_trường_chứng_khoán việt_nam đối_mặt với nhiều khó_khăn thách_thức,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.11397416144609451
tuy_nhiên vcbs vẫn nỗ_lực tối_ưu_hoá nguồn_lực có sẵn và không ngừng đổi_mới phát_triển để đáp_ứng linh_hoạt với sự biến_động của thị_trường,Minh bạch & Vận động Hành lang,Non-ESG,0.0,0.11869347095489502
những nỗ_lực này đã mang lại thành_quả tích_cực khi vcbs vững_vàng trong top 10 công_ty chứng_khoán có thị_phần môi_giới lớn nhất hose năm 2024 doanh_thu môi_giới đạt xấp_xỉ 372 tỷ đồng,Văn hóa Liêm chính,Non-ESG,0.0,0.13097786903381348
trên lộ_trình tăng_tốc tập_trung đầu_tư vào công_nghệ nhằm mang đến cho khách_hàng những trải_nghiệm vượt_trội từ các sản_phẩm và dịch_vụ vcbs tiến_hành nâng_cấp tính_năng mở tài_khoản chứng_khoán tkck với việc trở_thành một trong những công_ty chứng_khoán tiên_phong áp_dụng hợp_đồng điện_tử giải_pháp hỗ_trợ khách_hàng hoàn_tất thủ_tục mở và kích_hoạt tkck 100% trực_tuyến,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.11617035418748856
việc cải_tiến công_nghệ mang đến cơ_hội cho khách_hàng dễ_dàng tham_gia thị_trường từ đó thúc_đẩy giao_dịch của khách_hàng,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.17523768544197083
ra_mắt hệ_thống giao_dịch phái_sinh trực_tuyến trên nền_tảng mobile_app vcbs ra_mắt hệ_thống giao_dịch phái_sinh trực_tuyến trên nền_tảng mobile_app cùng với ưu_điểm nổi_bật về giao_diện và hệ_thống giao_dịch,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.09251938760280609
qua đó sản_phẩm đã mang đến những trải_nghiệm thuận ích cho khách_hàng trên hành_trình đầu_tư chứng_khoán phái_sinh,Phát thải được tài trợ,Non-ESG,0.0,0.15247777104377747
các hoạt_động triển_khai chính_sách sản_phẩm chính_sách dịch_vụ linh_hoạt dành cho từng đối_tượng khách_hàng chính_sách tối_ưu lãi_suất hấp_dẫn phí linh_hoạt hỗ_trợ tài_chính vcbs đẩy_mạnh hỗ_trợ tài_chính tận_dụng đòn_bẩy linh_hoạt dư_nợ 2024 tăng 16%,Dấu chân Hoạt động,Non-ESG,0.0,0.32120028138160706
với định_hướng đặt khách_hàng làm trọng_tâm vcbs tập_trung nghiên_cứu thiết_kế các chính_sách phí linh_hoạt phù_hợp với nhu_cầu và khẩu_vị rủi_ro của từng đối_tượng khách_hàng,Cấu trúc & Giám sát của Hội đồng Quản trị,Non-ESG,0.0,0.15153451263904572
"năm 2024 vcbs triển_khai các chính_sách phí ưu_đãi như miễn_phí hoặc phí bậc thang chỉ từ 0,075% đồng_thời áp_dụng chính_sách lãi_suất ký_quỹ cạnh_tranh chỉ từ 8,9%",Minh bạch & Vận động Hành lang,Non-ESG,0.0,0.11074690520763397
qua đó khách_hàng có_thể tối_ưu chi_phí và phân_bổ tài_chính phù_hợp trên hành_trình đầu_tư tại vcbs,Văn hóa Liêm chính,Non-ESG,0.0,0.10848598182201385
trong bối_cảnh thị_trường_chứng_khoán biến_động sử_dụng đòn_bẩy tài_chính là chiến_lược quan_trọng giúp nhà_đầu_tư gia_tăng hiệu_suất và tối_đa_hoá lợi_nhuận,Phát thải được tài trợ,Non-ESG,0.0,0.09544850885868073
với tiềm_lực tài_chính vững_mạnh và sự hậu_thuẫn từ ngân_hàng mẹ vietcombank vcbs cung_cấp các sản_phẩm hỗ_trợ tài_chính chuyên_biệt giúp khách_hàng tận_dụng đòn_bẩy hiệu_quả quản_lý dòng tiền linh_hoạt và tối_ưu chiến_lược đầu_tư,Cơ hội & Tài chính Bền vững,Non-ESG,0.0,0.5479744076728821
trong năm 2024 vcbs đẩy_mạnh phát_triển các sản_phẩm hỗ_trợ tài_chính như margin thông_thường và margin t5 miễn lãi ngày làm_việc đảm_bảo tuân_thủ cơ_chế kiểm_soát rủi_ro chặt_chẽ,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.19733557105064392
đồng_thời hệ_thống giao_dịch liên_tục được cải_tiến nhằm mang đến trải_nghiệm thuận_tiện giúp khách_hàng dễ_dàng tiếp_cận và sử_dụng sản_phẩm,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.13003374636173248
với những ưu_điểm vượt_trội sản_phẩm hỗ_trợ tài_chính của vcbs không_chỉ mở ra cơ_hội đầu_tư hấp_dẫn mà_còn đảm_bảo sự an_tâm và bền_vững cho khách_hàng trong mọi biến_động của thị_trường,Phát thải được tài trợ,Non-ESG,0.0,0.2127673178911209
"theo đó dư_nợ hỗ_trợ tài_chính cuối năm 2024 đạt trên 5,8 nghìn tỉ đồng tăng_trưởng 16% so với năm 2023",Phát thải được tài trợ,Non-ESG,0.0,0.1758270412683487
hợp_tác toàn_diện với ngân_hàng mẹ vietcombank với định_hướng phát_triển hợp_tác xây_dựng hệ_sinh_thái kinh_doanh one-vcb năm 2024 vcbs tiếp_tục tập_trung khai_thác sức_mạnh hệ_thống về thương_hiệu và khách_hàng mở_rộng quy_mô và mạng_lưới bán_lẻ ra tất_cả các chi_nhánh vietcombank phủ khắp trên toàn_quốc,Phát thải được tài trợ,Non-ESG,0.0,0.15427252650260925
đến hết năm 2024 vcbs đã ký_kết hợp_đồng hợp_tác phát_triển khách_hàng với toàn_bộ các chi_nhánh vietcombank trên cả nước,Dấu chân Hoạt động,Non-ESG,0.0,0.10144591331481934
vcbs cũng tập_trung phát_triển các tiện_ích kết_nối với vietcombank đặc_biệt đẩy_mạnh hợp_tác công_nghệ nhằm cung_ứng một hệ_sinh_thái sản_phẩm dịch_vụ đa_dạng toàn_diện cho từng nhóm đối_tượng khách_hàng từ đó tạo ra lợi_thế cạnh_tranh và giá_trị gia_tăng khác_biệt trên thị_trường,Phát thải được tài trợ,Non-ESG,0.0,0.15798059105873108
năm 2024 vcbs đã nâng_cấp thành_công tiện_ích chuyển tiền chứng_khoán trực_tuyến ra tài_khoản ngân_hàng ngoài vietcombank qua đó mang đến những trải_nghiệm tối_ưu đến khách_hàng,Phát thải được tài trợ,Non-ESG,0.0,0.10287737101316452
mở tài_khoản sử_dụng hợp_đồng điện_tử cải_tiến hành_trình khách_hàng tiếp_cận với sản_phẩm đầu_tư luôn được vcbs chú_trọng do_đó tháng 04/2024 vcbs là một trong những công_ty chứng_khoán tiên_phong trong việc áp_dụng hợp_đồng điện_tử trong mở tkck,Phát thải được tài trợ,Non-ESG,0.0,0.13081197440624237
đây là giải_pháp ứng_dụng công_nghệ số vào việc mở tkck mang đến sự tiện_lợi nhanh_chóng và an_toàn cho khách_hàng khi giờ_đây khách_hàng có_thể ký_kết hợp_đồng trực_tuyến mọi lúc mọi nơi ngay trên ứng_dụng vcbs mobile,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.21141724288463593
sau khi hoàn_thành ký_kết hợp_đồng tkck của khách_hàng được kích_hoạt tức_thì và sẵn_sàng giao_dịch,Phát thải được tài trợ,Non-ESG,0.0,0.1452593207359314
với cam_kết bảo_mật tiên_tiến và tối_ưu trải_nghiệm giải_pháp này xứng_đáng là sự lựa_chọn tin_cậy cho khách_hàng bắt_đầu hành_trình đầu_tư một_cách dễ_dàng và hiệu_quả,Cơ chế Thưởng phạt (Liên quan đến rủi ro),Non-ESG,0.0,0.16497507691383362
giao_dịch chứng_khoán phái_sinh trên mobile_app_tiếp tục tiên_phong trong ứng_dụng công_nghệ nhằm nâng cao chất_lượng sản_phẩm và dịch_vụ tháng 07/2024 vcbs chính_thức ra_mắt hệ_thống giao_dịch phái_sinh trực_tuyến trên nền_tảng mobile_app,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.22798022627830505
hệ_thống sở_hữu nhiều tính_năng vượt_trội như giao_diện thân_thiện tốc_độ đặt lệnh nhanh_chóng cùng tính_năng cảnh_báo giá giúp nhà_đầu_tư kịp_thời nắm_bắt cơ_hội trên thị_trường,Dấu chân Hoạt động,Non-ESG,0.0,0.17041543126106262
đặc_biệt hệ_thống hỗ_trợ đa_dạng các lệnh điều_kiện như lệnh dừng giới_hạn stop_limit và lệnh chốt lời cắt lỗ stop_loss take_profit,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.26194053888320923
với thao_tác đơn_giản và tốc_độ xử_lý nhanh bộ đôi lệnh điều_kiện này giúp nhà_đầu_tư tối_ưu chiến_lược giao_dịch tự_động chốt lời hoặc cắt lỗ ngay cả khi không thường_xuyên theo_dõi thị_trường,Tính độc lập của HĐQT,Non-ESG,0.0,0.21197670698165894
sản_phẩm chứng_khoán phái_sinh trên mobile_app của vcbs không_chỉ mang đến trải_nghiệm giao_dịch thuận_tiện mà_còn là công_cụ hỗ_trợ đắc_lực giúp nhà_đầu_tư tận_dụng mọi cơ_hội sinh lời một_cách hiệu_quả và chủ_động,Cơ chế Thưởng phạt (Liên quan đến rủi ro),Non-ESG,0.0,0.1035945788025856
tình_hình tài_chính năm 2024 tình_hình tài_sản tổng_tài sản của công_ty cuối năm 2024 tăng 10% so với đầu năm tình_hình nợ phải trả trong năm 2024 công_ty luôn đảm_bảo trả tất_cả các khoản nợ gốc lãi phát_sinh đúng cam_kết với đối_tác không phát_sinh bất_kỳ trường_hợp nợ xấu trong kỳ tổng_tài sản của công_ty cuối năm 2024 tăng 10% so với đầu năm chủ_yếu do công_ty mở_rộng quy_mô hoạt_động đầu_tư và hoạt_động cho vay giao_dịch ký_quỹ trong năm 2024,Phát thải được tài trợ,Non-ESG,0.0,0.21223293244838715
cơ_cấu tài_sản tập_trung nhiều hơn vào hoạt_động đầu_tư và cho vay giao_dịch ký_quỹ chiếm tỷ_trọng lớn trong tổng_tài sản của công_ty,Dấu chân Hoạt động,Non-ESG,0.0,0.2128749042749405
hiệu_quả sử_dụng tài_sản của công_ty tương_đối ổn_định,Cơ hội & Tài chính Bền vững,Non-ESG,0.0,0.12009706348180771
công_ty luôn đảm_bảo chất_lượng các tài_sản không phát_sinh các khoản phải thu xấu tài_sản xấu trong kỳ,Dấu chân Hoạt động,Non-ESG,0.0,0.14142300188541412
tổng_nợ phải trả của công_ty cuối năm 2024 tăng 109% so với đầu năm trong đó chủ_yếu tăng các khoản nợ vay ngắn_hạn do nhu_cầu hoạt_động kinh_doanh của công_ty trong năm tăng,Dấu chân Hoạt động,Non-ESG,0.0,0.20773625373840332
trong năm 2024 công_ty luôn đảm_bảo trả tất_cả các khoản nợ gốc lãi phát_sinh đúng cam_kết với đối_tác không phát_sinh bất_kỳ trường_hợp nợ xấu trong kỳ,Phát thải được tài trợ,Non-ESG,0.0,0.1809748262166977
các khoản vay ngoại_tệ của công_ty đều được phòng_ngừa rủi_ro do_đó ảnh_hưởng chênh_lệch tỷ_giá_hối_đoái tới kết_quả hoạt_động kinh_doanh của công_ty trong thời_gian tới là không đáng_kể,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.1320440024137497
những cải_tiến về cơ_cấu tổ_chức chính_sách quản_lý vcbs vẫn hoạt_động với mô_hình công_ty trách_nhiệm hữu_hạn một thành_viên với các chính_sách nội_bộ được cập_nhật thường_xuyên đảm_bảo các hoạt_động của công_ty luôn tuân_thủ quy_định pháp_luật đồng_thời hỗ_trợ cho ban tổng_giám_đốc điều_hành một_cách hiệu_quả,Cấu trúc & Giám sát của Hội đồng Quản trị,Non-ESG,0.0,0.2380973845720291
kế_hoạch hoạt_động kinh_doanh năm 2025 đến năm 2025 vcbs vẫn kiên_định với mục_tiêu trở_thành ngân_hàng đầu_tư hàng_đầu việt_nam với nền_tảng là đội_ngũ nhân_sự chất_lượng cao tiềm_lực tài_chính vững_mạnh năng_lực quản_trị rủi_ro tốt nhất với nền_tảng công_nghệ_thông_tin hiện_đại,Cơ hội & Tài chính Bền vững,Non-ESG,0.0,0.19463378190994263
vcbs sẽ tiếp_tục đẩy_mạnh các mảng kinh_doanh cốt_lõi với các nhiệm_vụ trọng_tâm trong năm 2025 bao_gồm đẩy_mạnh công_tác chuyển_đổi số gia_tăng tiện_ích và tính_năng mới trên các nền_tảng giao_dịch số của vcbs và vietcombank để đáp_ứng tối_đa nhu_cầu của khách_hàng nâng cao trải_nghiệm khách_hàng phát_huy tối_đa hoạt_động bán chéo giữa vietcombank và vcbs đẩy_mạnh kết_nối đồng_nhất dữ_liệu trên toàn hệ_thống và tích_hợp các sản_phẩm tính_năng trên kênh số vcb digibank đối mới nâng cao hiệu_quả vận_hành nội_bộ thông_qua việc triển_khai các chương_trình đổi_mới sáng_tạo nghiên_cứu sử_dụng các công_cụ số_hoá quy_trình giảm thời_gian xử_lý công_việc và tối_ưu chi_phí vận_hành thực_hiện đồng_bộ các giải_pháp để nâng cao hiệu_quả công_tác quản_trị nguồn nhân_lực tại vcbs nâng cao năng_lực quản_trị rủi_ro và tuân_thủ nghiên_cứu các phương_thức quản_trị rủi_ro linh_hoạt kết_hợp truyền_thống đáp_ứng tính đa_dạng của các giao_dịch và nhu_cầu của khách_hàng nhưng vẫn đảm_bảo sự bền_vững và an_toàn sử_dụng vốn trong bối_cảnh thị_trường diễn_biến phức_tạp và thay_đổi liên_tục,Quản lý Rủi ro Hệ thống,Non-ESG,0.0,0.13067804276943207
báo_cáo đánh_giá liên_quan đến trách_nhiệm về môi_trường và xã_hội như đã trình_bày chi_tiết tại mục ii trong năm 2024 vcbs luôn tuân_thủ các quy_định pháp_luật liên_quan đến môi_trường và người lao_động,Dấu chân Hoạt động,Non-ESG,0.0,0.1280287355184555
ban lãnh_đạo công_ty luôn dành sự quan_tâm và ủng_hộ đối_với các hoạt_động vì cộng_đồng do các tổ_chức và đoàn_thể tại địa_phương phát_động,Phát thải được tài trợ,Non-ESG,0.0,0.10142823308706284
04 quản_trị công_ty hội_đồng thành_viên 60 ban kiểm_soát 60 các giao_dịch thù_lao và các khoản lợi_ích của hội_đồng thành_viên ban tổng_giám_đốc và ban kiểm so 61 hội_đồng thành_viên stt họ và tên chức_vụ ghi_chú bà nguyễn_thị_kim_oanh uỷ_viên hđqt vietcombank chủ_tịch hđtv được hđqt vietcombank bổ_nhiệm giữ chức_vụ chủ_tịch hđtv từ ngày 05/09/2017 bà hoàng_diễm_thuỳ thành_viên hđtv được hđqt vietcombank bổ_nhiệm giữ chức_vụ thành_viên hđtv từ ngày 28/05/2009 ông lê_mạnh_hùng thành_viên hđtv tổng_giám_đốc được hđqt vietcombank bổ_nhiệm giữ chức_vụ thành_viên hđtv tổng_giám_đốc vcbs từ ngày 15/07/2017 ông lưu_tuấn_linh thành_viên hđtv được hđqt vietcombank bổ_nhiệm giữ chức_vụ thành_viên hđtv từ ngày 21/12/2021 ban kiểm_soát ban kiểm_soát gồm thành_viên trong đó bao_gồm trưởng ban kiểm_soát và một 01 thành_viên chuyên_trách một 01 thành_viên kiêm_nhiệm thay_mặt chủ_sở_hữu kiểm_soát một_cách độc_lập khách_quan và trung_thực mọi hoạt_động kinh_doanh quản_trị và điều_hành công_ty,Tính độc lập của HĐQT,Non-ESG,0.0,0.19025321304798126
ban kiểm_soát kiểm_tra tính hợp_lý hợp_pháp tính trung_thực và mức_độ cẩn_trọng trong quản_lý điều_hành hoạt_động kinh_doanh trong tổ_chức công_tác kế_toán kiểm_toán thống_kê và lập báo_cáo tài_chính trong công_ty trong tổ_chức thực_hiện các quyết_định của chủ_sở_hữu,Cấu trúc & Giám sát của Hội đồng Quản trị,Non-ESG,0.0,0.16485926508903503
qua hoạt_động kiểm_soát ban kiểm_soát đã kịp_thời đưa ra các cảnh_báo rủi_ro phát_hiện các vấn_đề còn tồn_tại trong hoạt_động trong quy_trình quy_chế để kiến_nghị hội_đồng thành_viên ban tổng_giám_đốc chấn_chỉnh bổ_sung tăng_cường công_tác kiểm_soát nội_bộ nhằm ngăn_ngừa hạn_chế rủi_ro đảm_bảo an_toàn trong hoạt_động,Dấu chân Hoạt động,Non-ESG,0.0,0.23183560371398926
ban kiểm_soát đã hoàn_thành tốt các nhiệm_vụ được giao,Cấu trúc & Giám sát của Hội đồng Quản trị,Non-ESG,0.0,0.2099284827709198
các giao_dịch thù_lao và các khoản lợi_ích của hội_đồng thành_viên ban tổng_giám_đốc và ban kiểm_soát thu_nhập chi_phí thu_nhập chi_phí tên các bên liên_quan nội_dung nghiệp_vụ 31/12/2024 vnd 31/12/2023 vnd thu_nhập của các thành_viên hội_đồng thành_viên ban tổng_giám_đốc và ban kiểm_soát thu_nhập của tổng_giám_đốc kiểm_soát và đồng thành_viên 17.932.159.493 18.437.807.950 mạng_lưới hoạt_động trụ_sở chính tầng 5-6-7-8 toà nhà thủ_đô 72 trần_hưng_đạo phường trần_hưng_đạo_quận hoàn_kiếm thành_phố hà_nội,Chống Tham nhũng & Hối lộ,Non-ESG,0.0,0.1552923023700714
tel 84-24 3936 6990 fax 84-24 3936 0262 phòng giao_dịch kỳ_đồng tầng toà nhà vietcombank kỳ_đồng số 13-13 bis_kỳ_đồng phường quận thành_phố hồ_chí_minh,Non-ESG,Non-ESG,0.0,0.20455051958560944
tel 84-28 3678 7047 fax 84-28 3675 6042 phòng giao_dịch cát_linh tầng số 11b cát_linh phường quốc_tử_giám quận đống_đa thành_phố hà_nội,Non-ESG,Non-ESG,0.0,0.12354040145874023
tel 84-24 3726 5557 fax 84-24 3726 5550 phòng giao_dịch nam_sài_gòn tầng toà nhà v6 plot_v khu đô_thị mới him_lam số 23 nguyễn_hữu_thọ phường tân_hưng quận thành_phố hồ_chí_minh,Non-ESG,Non-ESG,0.0,0.16164155304431915
tel 84-28 3775 1409 fax 84-28 3775 1416 phòng giao_dịch chương_dương tầng toà nhà ptp building số 564 nguyễn_văn_cừ phường gia_thuỵ quận long_biên thành_phố hà_nội,Non-ESG,Non-ESG,0.0,0.09180724620819092
tel +84-24 3678 7047 fax +84-24 3675 6042 phòng giao_dịch phan_đình_phùng tầng số 303-303 phan_đình_phùng phường 15 quận phú_nhuận thành_phố hồ_chí_minh,Non-ESG,Non-ESG,0.0,0.13562771677970886
tel 84-28 7301 9268 fax 84-28 3820 8117 phòng giao dịc hoàng_mai tầng toà nhà hàn_việt số 203 minh_khai phường minh_khai quận hai_bà_trưng thành_phố hà_nội,Non-ESG,Non-ESG,0.0,0.11432471126317978
