sentence,predicted_topic,predicted_pillar,pillar_confidence,topic_confidence
Hiệu quả sử dụng tài sản của Công ty tương đối ổn định.,Chính sách Công,Quản trị,0.7676116228103638,0.24903814494609833
"Công ty luôn đảm bảo chất lượng các tài sản, không phát sinh các khoản phải thu xấu, tài sản xấu trong kỳ.",Chính sách Công,Quản trị,0.5965964794158936,0.2897994816303253
"Tổng Nợ phải trả của Công ty cuối năm 2024 tăng 109% so với đầu năm, trong đó chủ yếu tăng các khoản nợ vay ngắn hạn do nhu cầu hoạt động kinh doanh của Công ty trong năm tăng.",Chính sách Công,Quản trị,0.4927636682987213,0.3567744195461273
"Trong năm 2024, Công ty luôn đảm bảo trả tất cả các khoản nợ gốc, lãi phát sinh đúng cam kết với đối tác, không phát sinh bất kỳ trường hợp nợ xấu trong kỳ.",Chính sách Công,Quản trị,0.4735417366027832,0.44567087292671204
"Các khoản vay ngoại tệ của Công ty đều được phòng ngừa rủi ro, do đó ảnh hưởng chênh lệch tỷ giá hối đoái tới kết quả hoạt động kinh doanh của Công ty trong thời gian tới là không đáng kể.",Chính sách Công,Quản trị,0.6705058217048645,0.22249725461006165
"NHỮNG CẢI TIẾN VỀ CƠ CẤU TỔ CHỨC, CHÍNH SÁCH, QUẢN LÝ VCBS vẫn hoạt động với mô hình Công ty trách nhiệm hữu hạn một thành viên với các chính sách nội bộ được cập nhật thường xuyên đảm bảo các hoạt động của Công ty luôn tuân thủ quy định pháp luật đồng thời hỗ trợ cho Ban Tổng Giám đốc điều hành một cách hiệu quả.",Chính sách Công,Quản trị,0.9102268218994141,0.3951045572757721
"KẾ HOẠCH HOẠT ĐỘNG KINH DOANH NĂM 2025 Đến năm 2025, VCBS vẫn kiên định với mục tiêu trở thành Ngân hàng đầu tư hàng đầu Việt Nam với nền tảng là đội ngũ nhân sự chất lượng cao, tiềm lực tài chính vững mạnh, năng lực quản trị rủi ro tốt nhất với nền tảng công nghệ thông tin hiện đại.",Đánh giá Nhân quyền,Xã hội,0.6544024348258972,0.2125340700149536
"VCBS sẽ tiếp tục đẩy mạnh các mảng kinh doanh cốt lõi với các nhiệm vụ trọng tâm trong năm 2025 bao gồm: - Đẩy mạnh công tác chuyển đổi số, gia tăng tiện ích và tính năng mới trên các nền tảng giao dịch số của VCBS và Vietcombank để đáp ứng tối đa nhu cầu của khách hàng, nâng cao trải nghiệm khách hàng; | - Phát huy tối đa hoạt động bán chéo giữa Vietcombank và VCBS, đẩy mạnh kết nối, đồng nhất dữ liệu trên toàn hệ thống và tích hợp các sản phẩm, tính năng trên kênh số VCB Digibank; - Đối mới, nâng cao hiệu quả vận hành nội bộ thông qua việc triển khai các chương trình đổi mới, sáng tạo, nghiên cứu sử dụng các công cụ số hóa quy trình, giảm thời gian xử lý công việc và tối ưu chi phí vận hành; - Thực hiện đồng bộ các giải pháp để nâng cao hiệu quả công tác quản trị nguồn nhân lực tại VCBS; - Nâng cao năng lực quản trị rủi ro và tuân thủ, nghiên cứu các phương thức quản trị rủi ro linh hoạt kết hợp truyền thống, đáp ứng tính đa dạng của các giao dịch và nhu cầu của khách hàng nhưng vẫn đảm bảo sự bền vững và an toàn sử dụng vốn trong bối cảnh thị trường diễn biến phức tạp và thay đổi liên tục.",Tuân thủ Kinh tế Xã hội,Quản trị,0.8032840490341187,0.24753452837467194
"BÁO CÁO ĐÁNH GIÁ LIÊN QUAN ĐẾN TRÁCH NHIỆM VỀ MÔI TRƯỜNG VÀ XÃ HỘI - Như đã trình bày chi tiết tại mục II.7, trong năm 2024, VCBS luôn tuân thủ các quy định pháp luật liên quan đến môi trường và người lao động.",Tuân thủ Kinh tế Xã hội,Quản trị,0.5379507541656494,0.3326764702796936
Ban Lãnh đạo Công ty luôn dành sự quan tâm và ủng hộ đối với các hoạt động vì cộng đồng do các tổ chức và đoàn thể tại địa phương phát động.,Chính sách Công,Quản trị,0.4981345236301422,0.321821004152298
"| 04 QUẢN TRỊ CÔNG TY | Hội đồng thành viên | 60 | |------------------------|------| | Ban kiểm soát | 60 | | Các giao dịch, thù lao và các khoản lợi ích của Hội đồng thành viên, Ban Tổng Giám đốc và Ban kiểm so | 61 | HỘI ĐỒNG THÀNH VIÊN | STT | Họ và tên | Chức vụ | Ghi chú | |-------|------------------------|-----------------|-----------| | 1 | Bà Nguyễn Thị Kim Oanh | Ủy viên HĐQT Vietcombank Chủ tịch HĐTV | Được HĐQT Vietcombank bổ nhiệm giữ chức vụ Chủ tịch HĐTV từ ngày 05/09/2017 | | 2 | Bà Hoàng Diễm Thùy | Thành viên HĐTV | Được HĐQT Vietcombank bổ nhiệm giữ chức vụ Thành viên HĐTV từ ngày 28/05/2009 | | 3 | Ông Lê Mạnh Hùng | Thành viên HĐTV Tổng Giám đốc | Được HĐQT Vietcombank bổ nhiệm giữ chức vụ Thành viên HĐTV, Tổng Giám đốc VCBS từ ngày 15/07/2017 | | 4 | Ông Lưu Tuấn Linh | Thành viên HĐTV | Được HĐQT Vietcombank bổ nhiệm giữ chức vụ Thành viên HĐTV từ ngày 21/12/2021 | BAN KIỂM SOÁT Ban Kiểm soát gồm 3 thành viên, trong đó bao gồm Trưởng Ban Kiểm soát và một (01) thành viên chuyên trách, một (01) thành viên kiêm nhiệm, thay mặt Chủ sở hữu kiểm soát một cách độc lập, khách quan và trung thực mọi hoạt động kinh doanh, quản trị và điều hành Công ty.",Thuế,Quản trị,0.85381019115448,0.31509801745414734
"Ban Kiểm soát kiểm tra tính hợp lý, hợp pháp, tính trung thực và mức độ cẩn trọng trong quản lý, điều hành hoạt động kinh doanh; trong tổ chức công tác kế toán, kiểm toán, thống kê và lập báo cáo tài chính trong Công ty; trong tổ chức thực hiện các quyết định của Chủ sở hữu.",Chính sách Công,Quản trị,0.8757598996162415,0.28197574615478516
"Qua hoạt động kiểm soát, Ban Kiểm soát đã kịp thời đưa ra các cảnh báo rủi ro, phát hiện các vấn đề còn tồn tại trong hoạt động, trong quy trình quy chế để kiến nghị Hội đồng Thành viên, Ban Tổng Giám đốc chấn chỉnh, bổ sung, tăng cường công tác kiểm soát nội bộ nhằm ngăn ngừa, hạn chế rủi ro, đảm bảo an toàn trong hoạt động.",Hành vi Chống cạnh tranh,Quản trị,0.9494450092315674,0.3177089989185333
Ban Kiểm soát đã hoàn thành tốt các nhiệm vụ được giao.,Chính sách Công,Quản trị,0.910894513130188,0.32345864176750183
"| CÁC GIAO DỊCH, THÙ LAO VÀ CÁC KHOẢN LỢI ÍCH CỦA HỘI ĐỒNG THÀNH VIÊN, BAN TỔNG GIÁM ĐỐC VÀ BAN KIỂM SOÁT | | | Thu nhập/(Chi phí) | Thu nhập/(Chi phí) | |-----------------------|--------------------|----------------------|----------------------| | Tên các bên liên quan | Nội dung nghiệp vụ | 31/12/2024 VND | 31/12/2023 VND | | Thu nhập của các thành viên Hội đồng thành viên, Ban Tổng Giám đốc và Ban Kiểm soát | Thu nhập của B Tổng Giám đốc, B kiểm soát và H đồng thành viên | 17.932.159.493 | 18.437.807.950 | | MẠNG LƯỚI HOẠT ĐỘNG | Trụ sở chính | Tầng 5-6-7-8 Tòa nhà Thủ Đô, 72 Trần Hưng Đạo, Phường Trần Hưng Đạo Quận Hoàn Kiếm, Thành phố Hà Nội.",Thuế,Quản trị,0.527215838432312,0.5708550214767456
"Tel: (84-24) 3936 6990 / Fax: (84-24) 3936 0262 | Phòng giao dịch Kỳ Đồng | Tầng 1, Tòa nhà Vietcombank Kỳ Đồng, số 13-13 Bis Kỳ Đồng, Phường 9, Quận 3, Thành phố Hồ Chí Minh.",Thuế,Quản trị,0.7045243978500366,0.3508051931858063
"Tel: (84-28) 3678 7047 / Fax: (84-28) 3675 6042 | |----------------|---|---|---| | Phòng giao dịch Cát Linh | Tầng 1, số 11B Cát Linh, Phường Quốc Tử Giám, Quận Đống Đa Thành phố Hà Nội.",Thuế,Quản trị,0.6622945666313171,0.355666846036911
"Tel: (84-24) 3726 5557 / Fax: (84-24) 3726 5550 | Phòng giao dịch Nam Sài Gòn | Tầng 3, Tòa nhà V6, Plot V, Khu đô thị mới Him Lam, số 23 Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh.",Thuế,Quản trị,0.6683267951011658,0.3830870985984802
"Tel: (84-28) 3775 1409 / Fax: (84-28) 3775 1416 | | Phòng giao dịch Chương Dương | Tầng 1, Tòa nhà PTP Building, số 564 Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Thành phố Hà Nội.",Thuế,Quản trị,0.6624909043312073,0.29752346873283386
"Tel: (+84-24) 3678 7047 / Fax: (+84-24) 3675 6042 | Phòng giao dịch Phan Đình Phùng | Tầng 4, số 303-303A Phan Đình Phùng, Phường 15, Quận Phú Nhuận, Thành phố Hồ Chí Minh.",Thuế,Quản trị,0.6747121214866638,0.3910579979419708
"Tel: (84-28) 7301 9268 / Fax: (84-28) 3820 8117 | | Phòng giao dịc Hoàng Mai | Tầng 1, Tòa nhà Hàn Việt, số 203 Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Thành phố Hà Nội.",Thuế,Quản trị,0.637153148651123,0.3209744691848755
"Tel: (84-24) 3220 2345 / Fax: (84-24) 3220 2346 | Chi nhán Đà Nẵng | Tầng 12, số 251 Nguyễn Văn Linh, Phường Vĩnh Trung, Quận Thanh Khê, Thành phố Đà Nẵng.",Thuế,Quản trị,0.5778239965438843,0.41940268874168396
"Tel: (84-236) 3888 991 / Fax: (84-236) 3888 881 | | Phòng giao dịch Trung Hòa Nhân Chính | Tầng 1, Lô 3 ô 4.1 chung cư đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội.",Thuế,Quản trị,0.604127049446106,0.28972887992858887
"Tel: (84-24) 3219 1050 / Fax: (84-24) 3219 1048 | Văn phòng đại diện Hải Phòng | Tầng 2, tòa nhà Akashi tại thửa đất số 10, Lô 2A, Khu đô thị mới Ngã năm sân bay Cát Bi, Phường Đông Khê, Quận Ngô Quyền, Thành phố Hải Phòng.",Thuế,Quản trị,0.6631536483764648,0.36397120356559753
"Tel: (84-225) 382 1634 / Fax: (84-225) 382 1633 | | Phòng giao dịch Thụy Khuê | Tầng 1, Tòa nhà Bắc Vương, số 152 Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Thành phố Hà Nội.",Thuế,Quản trị,0.6316288113594055,0.3626249134540558
"Tel: (84-24) 3201 3253 / Fax: (84-24) 3936 0262 | Văn phòng đại diện Cần Thơ | Tầng lửng, số 3-5-7 Hòa Bình, Phường Tân An, Quận Ninh Kiều Thành phố Cần Thơ.",Thuế,Quản trị,0.6430184245109558,0.3875455856323242
"Tel: (84-292) 3750 888 / Fax: (84-292) 3750 878 | | Chi nhánh Thành phố Hồ Chí Minh | Tầng 1 đến tầng 3, số 65 Phạm Ngọc Thạch, Phường Võ Thị Sáu Quận 3, Thành phố Hồ Chí Minh.",Thuế,Quản trị,0.6441695690155029,0.33646440505981445
"Tel: (84-28) 3820 8116 / Fax: (84-28) 3820 8117 | Văn phòng đại diện Đồng Nai | Tầng 1 và tầng 2, số 79 Hưng Đạo Vương, Khu phố 4, Phường Trung Dũng, Thành phố Biên Hòa, Tỉnh Đồng Nai.",Thuế,Quản trị,0.5961576700210571,0.3285037577152252
"Tel: (84-251) 3918 815 / Fax: (84-251) 3918 817 | | Phòng giao dịch Đông Sài Gòn | Số 227 Điện Biên Phủ, Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",Thuế,Quản trị,0.6656010150909424,0.37658968567848206
"Tel: (84-28) 6286 1111 | Văn phòng đại diện Vũng Tàu | Tầng 6, số 27 Trần Hưng Đạo, Phường 1, Thành phố Vũng Tàu Tỉnh Bà Rịa – Vũng Tàu.",Thuế,Quản trị,0.5873569846153259,0.318657249212265
"Tel: (84-254) 3513 978 / Fax: (84-254) 3513 979 | | | Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM BÁO CÁO TÀI CHÍNH Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM THÔNG TIN CHUNG CÔNG TY Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (""Công ty"") là một công ty trách nhiệm hữu hạn được thành lập theo Giấy phép Thành lập và Hoạt động số 09/GPHĐKD, do Ủy ban Chứng khoán Nhà nước cấp ngày 24 tháng 04 năm 2002.",Thuế,Quản trị,0.6161296963691711,0.29045799374580383
Giấy phép điều chỉnh mới nhất số 03/GPĐC-UBCK do Ủy ban Chứng khoán Nhà nước cấp ngày 16 tháng 01 năm 2024.,Chính sách Công,Quản trị,0.7275687456130981,0.2515799403190613
Công ty được sở hữu 100% bởi Ngân hàng TMCP Ngoại thương Việt Nam.,Chính sách Công,Quản trị,0.7027760148048401,0.34332260489463806
Hoạt động chính của Công ty bao gồm: môi giới chứng khoán; tự doanh chứng khoán; tư vấn đầu tư chứng khoán; cung cấp dịch vụ lưu ký chứng khoán; tư vấn tài chính và dịch vụ bảo lãnh phát hành chứng khoán.,Chính sách Công,Quản trị,0.5351648330688477,0.39641261100769043
"Công ty có trụ sở chính tại tại Tầng 5, 6, 7, 8 Tòa nhà Thủ Đô, Số 72 Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội, Việt Nam.",Thuế,Quản trị,0.5947233438491821,0.29036253690719604
"Tại ngày 31 tháng 12 năm 2024, Công ty có một (1) Trụ sở chính, hai (2) chi nhánh, bốn (4) văn phòng đại diện và chín (9) phòng giao dịch (31/12/2023: một (1) Trụ sở chính, hai (2) chi nhánh, bốn (4) văn phòng đại diện và chín (9) phòng giao dịch).",Chính sách Công,Quản trị,0.6039091944694519,0.27546989917755127
HỘI ĐỒNG THÀNH VIÊN Các thành viên Hội đồng Thành viên của Công ty trong năm và cho đến thời điểm lập báo cáo này như sau: | Họ tên | Chức vụ | Ngày bổ nhiệm/miễn nhiệm | |------------------------|------------|----------------------------------------| | Ông Lê Mạnh Hùng | Chủ tịch | Bổ nhiệm ngày 07 tháng 02 năm 2025 | | | Thành viên | Miễn nhiệm ngày 07 tháng 02 năm 2025 | | Bà Nguyễn Thị Kim Oanh | Chủ tịch | Miễn nhiệm ngày 07 tháng 02 năm 2025 | | Bà Hoàng Diễm Thùy | Thành viên | Bổ nhiệm lại ngày 05 tháng 09 năm 2022 | | Ông Lưu Tuấn Linh | Thành viên | Bổ nhiệm lại ngày 05 tháng 09 năm 2022 | | Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam THÔNG TIN CHUNG (Tiếp theo) BAN KIỂM SOÁT Các thành viên Ban Kiểm soát của Công ty trong năm và cho đến thời điểm ngày lập báo cáo này như sau: | Họ tên | Chức vụ | Ngày bổ nhiệm/miễn nhiệm | |----------------------|------------|----------------------------------------| | Bà Nguyễn Thúy Quỳnh | Trưởng ban | Bổ nhiệm lại ngày 01 tháng 01 năm 2023 | | Bà La Thị Hồng Minh | Thành viên | Miễn nhiệm ngày 07 tháng 02 năm 2025 | | Bà Phạm Thanh Huyền | Thành viên | Bổ nhiệm ngày 07 tháng 02 năm 2025 | | Bà Trần Kim Vân | Thành viên | Bổ nhiệm lại ngày 01 tháng 12 năm 2023 | BAN TỔNG GIÁM ĐỐC Các thành viên Ban Tổng Giám đốc của Công ty trong năm và cho đến thời điểm lập báo cáo này như sau: | Họ tên | Chức vụ | Ngày bổ nhiệm/miễn nhiệm | |--------------------|-----------------------------|----------------------------------------| | Ông Trần Việt Hưng | Phụ trách Ban Tổng Giám đốc | Bổ nhiệm ngày 07 tháng 02 năm 2025 Bổ hiệli à15 thá07 ă202 | | Ông Lê Mạnh Hùng | Tổng Giám đốc | Miễn nhiệm ngày 07 tháng 02 năm 2025 | | Ông Lê Việt Hà | Phó Tổng Giám đốc | Bổ nhiệm lại ngày 12 tháng 07 năm 2021 | | Ông Đỗ Thanh Phong | Phó Tổng Giám đốc | Bổ nhiệm lại ngày 29 tháng 12 năm 2023 | | Ông Phan Minh | Phó Tổng Giám đốc | Bổ nhiệm lại ngày 18 tháng 07 năm 2022 | NGƯỜI ĐẠI DIỆN THEO PHÁP LUẬT Người đại diện theo pháp luật của Công ty trong năm và cho đến thời điểm lập báo cáo này là Ông Lê Mạnh Hùng.,Tiếp thị và Ghi nhãn,Xã hội,0.47882992029190063,0.1636313498020172
Công ty thay đổi chức danh Người đại diện pháp luật từ Tổng Giám đốc thành Chủ tịch Hội đồng thành viên từ ngày 07 tháng 02 năm 2025.,Thuế,Quản trị,0.5427249073982239,0.2291017770767212
Người ký báo cáo cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 là Ông Lê Việt Hà Phó Tổng Giám đốc theo Ủy quyền số 26/2024/UQ-VCBS-KSNB ngày 18 tháng 06 năm 2024 của Ông Lê Mạnh Hùng.,Thuế,Quản trị,0.7670977711677551,0.5338350534439087
KIỂM TOÁN VIÊN Công ty Trách nhiệm Hữu hạn Ernst &amp; Young Việt Nam là công ty kiểm toán cho Công ty.,Chính sách Công,Quản trị,0.7783387899398804,0.2987169921398163
"Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC Ban Tổng Giám đốc Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (""Công ty"") trình bày báo cáo này và báo cáo tài chính của Công ty cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024.",Chính sách Công,Quản trị,0.6264813542366028,0.3940662741661072
"TRÁCH NHIỆM CỦA BAN TỔNG GIÁM ĐỐC CÔNG TY ĐỐI VỚI BÁO CÁO TÀI CHÍNH Ban Tổng Giám đốc Công ty chịu trách nhiệm đảm bảo báo cáo tài chính cho từng năm tài chính phản ánh trung thực và hợp lý tình hình tài chính, kết quả hoạt động, tình hình lưu chuyển tiền tệ và tình hình biến động vốn chủ sở hữu của Công ty trong năm.",Chính sách Công,Quản trị,0.7129425406455994,0.4755583107471466
"Trong quá trình lập báo cáo tài chính này, Ban Tổng Giám đốc cần phải: - Lựa chọn các chính sách kế toán thích hợp và áp dụng các chính sách này một cách nhất quán; - Thực hiện các đánh giá và ước tính một cách hợp lý và thận trọng; - Nêu rõ các chuẩn mực kế toán áp dụng cho Công ty có được tuân thủ hay không và tất cả những sai lệch trọng yếu so với những chuẩn mực này đã được trình bày và giải thích trong báo cáo tài chính; và - Lập báo cáo tài chính trên cơ sở nguyên tắc hoạt động liên tục trừ trường hợp không thể cho rằng Công ty sẽ tiếp tục hoạt động.",Chính sách Công,Quản trị,0.6484588384628296,0.30814799666404724
"Ban Tổng Giám đốc Công ty chịu trách nhiệm đảm bảo việc các sổ kế toán thích hợp được lưu giữ để phản ánh tình hình tài chính của Công ty, với mức độ chính xác hợp lý, tại bất kỳ thời điểm nào và đảm bảo rằng các sổ kế toán tuân thủ với chế độ kế toán được áp dụng.",Chính sách Công,Quản trị,0.6844584941864014,0.3332161605358124
Ban Tổng Giám đốc Công ty cũng chịu trách nhiệm về việc quản lý các tài sản của Công ty và do đó phải thực hiện các biện pháp thích hợp để ngăn chặn và phát hiện các hành vi gian lận và những vi phạm khác.,Chống tham nhũng,Quản trị,0.6618853211402893,0.3113221824169159
Ban Tổng Giám đốc Công ty cam kết đã tuân thủ những yêu cầu nêu trên trong việc lập báo cáo tài chính kèm theo.,Thuế,Quản trị,0.6717157363891602,0.25411367416381836
"| Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC (Tiếp theo) CÔNG BỐ CỦA BAN TỔNG GIÁM ĐỐC Theo ý kiến của Ban Tổng Giám đốc Công ty, báo cáo tài chính kèm theo đã phản ánh trung thực và hợp lý tình hình tài chính của Công ty tại ngày 31 tháng 12 năm 2024, kết quả hoạt động, tình hình lưu chuyển tiền tệ và tình hình biến động vốn chủ sở hữu cho năm tài chính kết thúc cùng ngày phù hợp với các Chuẩn mực kế toán Việt Nam, Chế độ kế toán doanh nghiệp Việt Nam, các quy định, hướng dẫn kế toán áp dụng cho công ty chứng khoán và các quy định pháp lý khác có liên quan đến việc lập và trình bày báo cáo tài chính.",Chính sách Công,Quản trị,0.651888906955719,0.4051016569137573
"Thay mặt Ban Tổng Giám đốc: Ông Lê Việt Hà Phó Tổng Giám đốc Hà Nội, Việt Nam Ngày 28 tháng 02 năm 2025 | Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam Số tham chiếu: 60755033/01072004-VCBS/EY BÁO CÁO KIỂM TOÁN ĐỘC LẬP Kính gửi: Chủ sở hữu Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam Chúng tôi đã kiểm toán báo cáo tài chính kèm theo của Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (""Công ty""), được lập ngày 28 tháng 02 năm 2025 và được trình bày từ trang 71 đến trang 135, bao gồm báo cáo tình hình tài chính tại ngày 31 tháng 12 năm 2024, báo cáo kết quả hoạt động, báo cáo lưu chuyển tiền tệ và báo cáo tình hình biến động vốn chủ sở hữu cho năm tài chính kết thúc cùng ngày và các thuyết minh báo cáo tài chính đi kèm.",Chính sách Công,Quản trị,0.7063586115837097,0.30046766996383667
"Trách nhiệm của Ban Tổng Giám đốc Công ty Ban Tổng Giám đốc Công ty chịu trách nhiệm lập và trình bày trung thực và hợp lý báo cáo tài chính của Công ty theo các Chuẩn mực kế toán Việt Nam, Chế độ kế toán doanh nghiệp Việt Nam, các quy định và hướng dẫn kế toán áp dụng cho các công ty chứng khoán và các quy định pháp lý khác có liên quan đến việc lập và trình bày báo cáo tài chính và chịu trách nhiệm về kiểm soát nội bộ mà Ban Tổng Giám đốc xác định là cần thiết để đảm bảo việc lập và trình bày báo cáo tài chính không có sai sót trọng yếu do gian lận hoặc nhầm lẫn.",Chính sách Công,Quản trị,0.7230934500694275,0.5254043936729431
Trách nhiệm của Kiểm toán viên Trách nhiệm của chúng tôi là đưa ra ý kiến về báo cáo tài chính dựa trên kết quả của cuộc kiểm toán.,Thuế,Quản trị,0.8168380856513977,0.2834544777870178
Chúng tôi đã tiến hành kiểm toán theo các Chuẩn mực kiểm toán Việt Nam.,Thuế,Quản trị,0.6522505879402161,0.20026539266109467
"Các chuẩn mực này yêu cầu chúng tôi tuân thủ chuẩn mực và các quy định về đạo đức nghề nghiệp, lập kế hoạch và thực hiện cuộc kiểm toán để đạt được sự đảm bảo hợp lý về việc liệu báo cáo tài chính của Công ty có còn sai sót trọng yếu hay không.",Chính sách Công,Quản trị,0.6110512614250183,0.34671130776405334
Công việc kiểm toán bao gồm thực hiện các thủ tục nhằm thu thập các bằng chứng kiểm toán về các số liệu và thuyết minh trên báo cáo tài chính.,Chính sách Công,Quản trị,0.8447169065475464,0.3566754162311554
"Các thủ tục kiểm toán được lựa chọn dựa trên xét đoán của kiểm toán viên, bao gồm đánh giá rủi ro có sai sót trọng yếu trong báo cáo tài chính do gian lận hoặc nhầm lẫn.",Thuế,Quản trị,0.734464168548584,0.4230850338935852
"Khi thực hiện đánh giá các rủi ro này, kiểm toán viên đã xem xét kiểm soát nội bộ của Công ty liên quan đến việc lập và trình bày báo cáo tài chính trung thực, hợp lý nhằm thiết kế các thủ tục kiểm toán phù hợp với tình hình thực tế, tuy nhiên không nhằm mục đích đưa ra ý kiến về hiệu quả của kiểm soát nội bộ của Công ty.",Thuế,Quản trị,0.8541781902313232,0.516722559928894
Công việc kiểm toán cũng bao gồm đánh giá tính thích hợp của các chính sách kế toán được áp dụng và tính hợp lý của các ước tính kế toán của Ban Tổng Giám đốc cũng như đánh giá việc trình bày tổng thể báo cáo tài chính.,Chính sách Công,Quản trị,0.7316603660583496,0.35496821999549866
Chúng tôi tin tưởng rằng các bằng chứng kiểm toán mà chúng tôi đã thu thập được là đầy đủ và thích hợp để làm cơ sở cho ý kiến kiểm toán của chúng tôi.,Thuế,Quản trị,0.6745303273200989,0.4013799726963043
"| Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam Ý kiến của Kiểm toán viên Theo ý kiến của chúng tôi, báo cáo tài chính kèm theo đã phản ánh trung thực và hợp lý, trên các khía cạnh trọng yếu, tình hình tài chính của Công ty tại ngày 31 tháng 12 năm 2024, kết quả hoạt động, tình hình lưu chuyển tiền tệ và tình hình biến động vốn chủ sở hữu cho năm tài chính kết thúc cùng ngày phù hợp với các Chuẩn mực kế toán Việt Nam, Chế độ kế toán doanh nghiệp Việt Nam, các quy định và hướng dẫn kế toán áp dụng cho các công ty chứng khoán và các quy định pháp lý khác có liên quan đến việc lập và trình bày báo cáo tài chính.",Chính sách Công,Quản trị,0.6713998913764954,0.3160431981086731
