sentence,predicted_topic,predicted_pillar,pillar_confidence,topic_confidence
việc cải_tiến công_nghệ mang đến cơ_hội cho khách_hàng dễ_dàng tham_gia thị_trường từ đó thúc_đẩy giao_dịch của khách_hàng,Cộng đồng Địa phương,Xã hội,0.5481281876564026,0.21098658442497253
ra_mắt hệ_thống giao_dịch phái_sinh trực_tuyến trên nền_tảng mobile_app vcbs ra_mắt hệ_thống giao_dịch phái_sinh trực_tuyến trên nền_tảng mobile_app cùng với ưu_điểm nổi_bật về giao_diện và hệ_thống giao_dịch,Đa dạng và Cơ hội Bình đẳng,Xã hội,0.4289584755897522,0.14953714609146118
qua đó sản_phẩm đã mang đến những trải_nghiệm thuận ích cho khách_hàng trên hành_trình đầu_tư chứng_khoán phái_sinh,Chính sách Công,Quản trị,0.7431230545043945,0.19630925357341766
các hoạt_động triển_khai chính_sách sản_phẩm chính_sách dịch_vụ linh_hoạt dành cho từng đối_tượng khách_hàng chính_sách tối_ưu lãi_suất hấp_dẫn phí linh_hoạt hỗ_trợ tài_chính vcbs đẩy_mạnh hỗ_trợ tài_chính tận_dụng đòn_bẩy linh_hoạt dư_nợ 2024 tăng 16%,Tuân thủ Kinh tế Xã hội,Quản trị,0.632935106754303,0.30300602316856384
với định_hướng đặt khách_hàng làm trọng_tâm vcbs tập_trung nghiên_cứu thiết_kế các chính_sách phí linh_hoạt phù_hợp với nhu_cầu và khẩu_vị rủi_ro của từng đối_tượng khách_hàng,Tuân thủ Kinh tế Xã hội,Quản trị,0.8911961317062378,0.3064260482788086
"năm 2024 vcbs triển_khai các chính_sách phí ưu_đãi như miễn_phí hoặc phí bậc thang chỉ từ 0,075% đồng_thời áp_dụng chính_sách lãi_suất ký_quỹ cạnh_tranh chỉ từ 8,9%",Tuân thủ Kinh tế Xã hội,Quản trị,0.6035808324813843,0.4642643928527832
qua đó khách_hàng có_thể tối_ưu chi_phí và phân_bổ tài_chính phù_hợp trên hành_trình đầu_tư tại vcbs,Tuân thủ Kinh tế Xã hội,Quản trị,0.5530574917793274,0.2789153754711151
trong bối_cảnh thị_trường_chứng_khoán biến_động sử_dụng đòn_bẩy tài_chính là chiến_lược quan_trọng giúp nhà_đầu_tư gia_tăng hiệu_suất và tối_đa_hoá lợi_nhuận,Hành vi Chống cạnh tranh,Quản trị,0.6614547967910767,0.2920086085796356
với tiềm_lực tài_chính vững_mạnh và sự hậu_thuẫn từ ngân_hàng mẹ vietcombank vcbs cung_cấp các sản_phẩm hỗ_trợ tài_chính chuyên_biệt giúp khách_hàng tận_dụng đòn_bẩy hiệu_quả quản_lý dòng tiền linh_hoạt và tối_ưu chiến_lược đầu_tư,Tuân thủ Kinh tế Xã hội,Quản trị,0.753625750541687,0.310688316822052
trong năm 2024 vcbs đẩy_mạnh phát_triển các sản_phẩm hỗ_trợ tài_chính như margin thông_thường và margin t5 miễn lãi ngày làm_việc đảm_bảo tuân_thủ cơ_chế kiểm_soát rủi_ro chặt_chẽ,Chính sách Công,Quản trị,0.6498954892158508,0.3491226136684418
đồng_thời hệ_thống giao_dịch liên_tục được cải_tiến nhằm mang đến trải_nghiệm thuận_tiện giúp khách_hàng dễ_dàng tiếp_cận và sử_dụng sản_phẩm,Thuế,Quản trị,0.8214491605758667,0.22407014667987823
với những ưu_điểm vượt_trội sản_phẩm hỗ_trợ tài_chính của vcbs không_chỉ mở ra cơ_hội đầu_tư hấp_dẫn mà_còn đảm_bảo sự an_tâm và bền_vững cho khách_hàng trong mọi biến_động của thị_trường,Tuân thủ Kinh tế Xã hội,Quản trị,0.5023468732833862,0.38463571667671204
"theo đó dư_nợ hỗ_trợ tài_chính cuối năm 2024 đạt trên 5,8 nghìn tỉ đồng tăng_trưởng 16% so với năm 2023",Tuân thủ Kinh tế Xã hội,Quản trị,0.5903289914131165,0.23416589200496674
hợp_tác toàn_diện với ngân_hàng mẹ vietcombank với định_hướng phát_triển hợp_tác xây_dựng hệ_sinh_thái kinh_doanh one-vcb năm 2024 vcbs tiếp_tục tập_trung khai_thác sức_mạnh hệ_thống về thương_hiệu và khách_hàng mở_rộng quy_mô và mạng_lưới bán_lẻ ra tất_cả các chi_nhánh vietcombank phủ khắp trên toàn_quốc,Chính sách Công,Quản trị,0.5846031904220581,0.3339426517486572
đến hết năm 2024 vcbs đã ký_kết hợp_đồng hợp_tác phát_triển khách_hàng với toàn_bộ các chi_nhánh vietcombank trên cả nước,Tuân thủ Kinh tế Xã hội,Quản trị,0.6410875916481018,0.33387646079063416
vcbs cũng tập_trung phát_triển các tiện_ích kết_nối với vietcombank đặc_biệt đẩy_mạnh hợp_tác công_nghệ nhằm cung_ứng một hệ_sinh_thái sản_phẩm dịch_vụ đa_dạng toàn_diện cho từng nhóm đối_tượng khách_hàng từ đó tạo ra lợi_thế cạnh_tranh và giá_trị gia_tăng khác_biệt trên thị_trường,Tuân thủ Kinh tế Xã hội,Quản trị,0.5247061252593994,0.39065855741500854
năm 2024 vcbs đã nâng_cấp thành_công tiện_ích chuyển tiền chứng_khoán trực_tuyến ra tài_khoản ngân_hàng ngoài vietcombank qua đó mang đến những trải_nghiệm tối_ưu đến khách_hàng,Sức khỏe Tài chính và Hòa nhập,Xã hội,0.5080548524856567,0.20816035568714142
mở tài_khoản sử_dụng hợp_đồng điện_tử cải_tiến hành_trình khách_hàng tiếp_cận với sản_phẩm đầu_tư luôn được vcbs chú_trọng do_đó tháng 04/2024 vcbs là một trong những công_ty chứng_khoán tiên_phong trong việc áp_dụng hợp_đồng điện_tử trong mở tkck,Tuân thủ Kinh tế Xã hội,Quản trị,0.6731298565864563,0.27016374468803406
đây là giải_pháp ứng_dụng công_nghệ số vào việc mở tkck mang đến sự tiện_lợi nhanh_chóng và an_toàn cho khách_hàng khi giờ_đây khách_hàng có_thể ký_kết hợp_đồng trực_tuyến mọi lúc mọi nơi ngay trên ứng_dụng vcbs mobile,Chính sách Công,Quản trị,0.7767165899276733,0.5911972522735596
sau khi hoàn_thành ký_kết hợp_đồng tkck của khách_hàng được kích_hoạt tức_thì và sẵn_sàng giao_dịch,Thuế,Quản trị,0.7125845551490784,0.24385839700698853
với cam_kết bảo_mật tiên_tiến và tối_ưu trải_nghiệm giải_pháp này xứng_đáng là sự lựa_chọn tin_cậy cho khách_hàng bắt_đầu hành_trình đầu_tư một_cách dễ_dàng và hiệu_quả,Thuế,Quản trị,0.9122702479362488,0.3210466206073761
giao_dịch chứng_khoán phái_sinh trên mobile_app_tiếp tục tiên_phong trong ứng_dụng công_nghệ nhằm nâng cao chất_lượng sản_phẩm và dịch_vụ tháng 07/2024 vcbs chính_thức ra_mắt hệ_thống giao_dịch phái_sinh trực_tuyến trên nền_tảng mobile_app,Tiếp thị và Ghi nhãn,Xã hội,0.5380427241325378,0.22671236097812653
hệ_thống sở_hữu nhiều tính_năng vượt_trội như giao_diện thân_thiện tốc_độ đặt lệnh nhanh_chóng cùng tính_năng cảnh_báo giá giúp nhà_đầu_tư kịp_thời nắm_bắt cơ_hội trên thị_trường,Đánh giá Nhân quyền,Xã hội,0.44468173384666443,0.23583044111728668
đặc_biệt hệ_thống hỗ_trợ đa_dạng các lệnh điều_kiện như lệnh dừng giới_hạn stop_limit và lệnh chốt lời cắt lỗ stop_loss take_profit,Chính sách Công,Quản trị,0.6085224151611328,0.22953172028064728
với thao_tác đơn_giản và tốc_độ xử_lý nhanh bộ đôi lệnh điều_kiện này giúp nhà_đầu_tư tối_ưu chiến_lược giao_dịch tự_động chốt lời hoặc cắt lỗ ngay cả khi không thường_xuyên theo_dõi thị_trường,Hiệu quả Kinh tế,Quản trị,0.9088225364685059,0.2003311812877655
sản_phẩm chứng_khoán phái_sinh trên mobile_app của vcbs không_chỉ mang đến trải_nghiệm giao_dịch thuận_tiện mà_còn là công_cụ hỗ_trợ đắc_lực giúp nhà_đầu_tư tận_dụng mọi cơ_hội sinh lời một_cách hiệu_quả và chủ_động,Đánh giá Nhân quyền,Xã hội,0.5404003262519836,0.3585163354873657
tình_hình tài_chính năm 2024 tình_hình tài_sản tổng_tài sản của công_ty cuối năm 2024 tăng 10% so với đầu năm tình_hình nợ phải trả trong năm 2024 công_ty luôn đảm_bảo trả tất_cả các khoản nợ gốc lãi phát_sinh đúng cam_kết với đối_tác không phát_sinh bất_kỳ trường_hợp nợ xấu trong kỳ tổng_tài sản của công_ty cuối năm 2024 tăng 10% so với đầu năm chủ_yếu do công_ty mở_rộng quy_mô hoạt_động đầu_tư và hoạt_động cho vay giao_dịch ký_quỹ trong năm 2024,Chính sách Công,Quản trị,0.6039016842842102,0.33964237570762634
cơ_cấu tài_sản tập_trung nhiều hơn vào hoạt_động đầu_tư và cho vay giao_dịch ký_quỹ chiếm tỷ_trọng lớn trong tổng_tài sản của công_ty,Chính sách Công,Quản trị,0.7996960878372192,0.2995556890964508
hiệu_quả sử_dụng tài_sản của công_ty tương_đối ổn_định,Thuế,Quản trị,0.7429273128509521,0.18065910041332245
công_ty luôn đảm_bảo chất_lượng các tài_sản không phát_sinh các khoản phải thu xấu tài_sản xấu trong kỳ,Chính sách Công,Quản trị,0.8384787440299988,0.24863611161708832
tổng_nợ phải trả của công_ty cuối năm 2024 tăng 109% so với đầu năm trong đó chủ_yếu tăng các khoản nợ vay ngắn_hạn do nhu_cầu hoạt_động kinh_doanh của công_ty trong năm tăng,Tuân thủ Kinh tế Xã hội,Quản trị,0.6366357803344727,0.2573363184928894
trong năm 2024 công_ty luôn đảm_bảo trả tất_cả các khoản nợ gốc lãi phát_sinh đúng cam_kết với đối_tác không phát_sinh bất_kỳ trường_hợp nợ xấu trong kỳ,Chính sách Công,Quản trị,0.6881941556930542,0.35909056663513184
các khoản vay ngoại_tệ của công_ty đều được phòng_ngừa rủi_ro do_đó ảnh_hưởng chênh_lệch tỷ_giá_hối_đoái tới kết_quả hoạt_động kinh_doanh của công_ty trong thời_gian tới là không đáng_kể,Tuân thủ Kinh tế Xã hội,Quản trị,0.6931459307670593,0.2069823443889618
những cải_tiến về cơ_cấu tổ_chức chính_sách quản_lý vcbs vẫn hoạt_động với mô_hình công_ty trách_nhiệm hữu_hạn một thành_viên với các chính_sách nội_bộ được cập_nhật thường_xuyên đảm_bảo các hoạt_động của công_ty luôn tuân_thủ quy_định pháp_luật đồng_thời hỗ_trợ cho ban tổng_giám_đốc điều_hành một_cách hiệu_quả,Chính sách Công,Quản trị,0.9183884859085083,0.27556389570236206
kế_hoạch hoạt_động kinh_doanh năm 2025 đến năm 2025 vcbs vẫn kiên_định với mục_tiêu trở_thành ngân_hàng đầu_tư hàng_đầu việt_nam với nền_tảng là đội_ngũ nhân_sự chất_lượng cao tiềm_lực tài_chính vững_mạnh năng_lực quản_trị rủi_ro tốt nhất với nền_tảng công_nghệ_thông_tin hiện_đại,Việc làm,Xã hội,0.5987957119941711,0.24712008237838745
vcbs sẽ tiếp_tục đẩy_mạnh các mảng kinh_doanh cốt_lõi với các nhiệm_vụ trọng_tâm trong năm 2025 bao_gồm đẩy_mạnh công_tác chuyển_đổi số gia_tăng tiện_ích và tính_năng mới trên các nền_tảng giao_dịch số của vcbs và vietcombank để đáp_ứng tối_đa nhu_cầu của khách_hàng nâng cao trải_nghiệm khách_hàng phát_huy tối_đa hoạt_động bán chéo giữa vietcombank và vcbs đẩy_mạnh kết_nối đồng_nhất dữ_liệu trên toàn hệ_thống và tích_hợp các sản_phẩm tính_năng trên kênh số vcb digibank đối mới nâng cao hiệu_quả vận_hành nội_bộ thông_qua việc triển_khai các chương_trình đổi_mới sáng_tạo nghiên_cứu sử_dụng các công_cụ số_hoá quy_trình giảm thời_gian xử_lý công_việc và tối_ưu chi_phí vận_hành thực_hiện đồng_bộ các giải_pháp để nâng cao hiệu_quả công_tác quản_trị nguồn nhân_lực tại vcbs nâng cao năng_lực quản_trị rủi_ro và tuân_thủ nghiên_cứu các phương_thức quản_trị rủi_ro linh_hoạt kết_hợp truyền_thống đáp_ứng tính đa_dạng của các giao_dịch và nhu_cầu của khách_hàng nhưng vẫn đảm_bảo sự bền_vững và an_toàn sử_dụng vốn trong bối_cảnh thị_trường diễn_biến phức_tạp và thay_đổi liên_tục,Chính sách Công,Quản trị,0.8033697605133057,0.24823753535747528
báo_cáo đánh_giá liên_quan đến trách_nhiệm về môi_trường và xã_hội như đã trình_bày chi_tiết tại mục ii trong năm 2024 vcbs luôn tuân_thủ các quy_định pháp_luật liên_quan đến môi_trường và người lao_động,Non-ESG,Quản trị,0.36799606680870056,0.0
ban lãnh_đạo công_ty luôn dành sự quan_tâm và ủng_hộ đối_với các hoạt_động vì cộng_đồng do các tổ_chức và đoàn_thể tại địa_phương phát_động,Chính sách Công,Quản trị,0.5856521129608154,0.2538720667362213
04 quản_trị công_ty hội_đồng thành_viên 60 ban kiểm_soát 60 các giao_dịch thù_lao và các khoản lợi_ích của hội_đồng thành_viên ban tổng_giám_đốc và ban kiểm so 61 hội_đồng thành_viên stt họ và tên chức_vụ ghi_chú bà nguyễn_thị_kim_oanh uỷ_viên hđqt vietcombank chủ_tịch hđtv được hđqt vietcombank bổ_nhiệm giữ chức_vụ chủ_tịch hđtv từ ngày 05/09/2017 bà hoàng_diễm_thuỳ thành_viên hđtv được hđqt vietcombank bổ_nhiệm giữ chức_vụ thành_viên hđtv từ ngày 28/05/2009 ông lê_mạnh_hùng thành_viên hđtv tổng_giám_đốc được hđqt vietcombank bổ_nhiệm giữ chức_vụ thành_viên hđtv tổng_giám_đốc vcbs từ ngày 15/07/2017 ông lưu_tuấn_linh thành_viên hđtv được hđqt vietcombank bổ_nhiệm giữ chức_vụ thành_viên hđtv từ ngày 21/12/2021 ban kiểm_soát ban kiểm_soát gồm thành_viên trong đó bao_gồm trưởng ban kiểm_soát và một 01 thành_viên chuyên_trách một 01 thành_viên kiêm_nhiệm thay_mặt chủ_sở_hữu kiểm_soát một_cách độc_lập khách_quan và trung_thực mọi hoạt_động kinh_doanh quản_trị và điều_hành công_ty,Thuế,Quản trị,0.9228129982948303,0.27327659726142883
ban kiểm_soát kiểm_tra tính hợp_lý hợp_pháp tính trung_thực và mức_độ cẩn_trọng trong quản_lý điều_hành hoạt_động kinh_doanh trong tổ_chức công_tác kế_toán kiểm_toán thống_kê và lập báo_cáo tài_chính trong công_ty trong tổ_chức thực_hiện các quyết_định của chủ_sở_hữu,Thuế,Quản trị,0.7215602993965149,0.3174600303173065
qua hoạt_động kiểm_soát ban kiểm_soát đã kịp_thời đưa ra các cảnh_báo rủi_ro phát_hiện các vấn_đề còn tồn_tại trong hoạt_động trong quy_trình quy_chế để kiến_nghị hội_đồng thành_viên ban tổng_giám_đốc chấn_chỉnh bổ_sung tăng_cường công_tác kiểm_soát nội_bộ nhằm ngăn_ngừa hạn_chế rủi_ro đảm_bảo an_toàn trong hoạt_động,Hành vi Chống cạnh tranh,Quản trị,0.6154579520225525,0.30740785598754883
ban kiểm_soát đã hoàn_thành tốt các nhiệm_vụ được giao,Thuế,Quản trị,0.9160594344139099,0.4210013151168823
các giao_dịch thù_lao và các khoản lợi_ích của hội_đồng thành_viên ban tổng_giám_đốc và ban kiểm_soát thu_nhập chi_phí thu_nhập chi_phí tên các bên liên_quan nội_dung nghiệp_vụ 31/12/2024 vnd 31/12/2023 vnd thu_nhập của các thành_viên hội_đồng thành_viên ban tổng_giám_đốc và ban kiểm_soát thu_nhập của tổng_giám_đốc kiểm_soát và đồng thành_viên 17.932.159.493 18.437.807.950 mạng_lưới hoạt_động trụ_sở chính tầng 5-6-7-8 toà nhà thủ_đô 72 trần_hưng_đạo phường trần_hưng_đạo_quận hoàn_kiếm thành_phố hà_nội,Tiếp thị và Ghi nhãn,Xã hội,0.5183762311935425,0.18583592772483826
tel 84-24 3936 6990 fax 84-24 3936 0262 phòng giao_dịch kỳ_đồng tầng toà nhà vietcombank kỳ_đồng số 13-13 bis_kỳ_đồng phường quận thành_phố hồ_chí_minh,Thuế,Quản trị,0.6845389008522034,0.29590073227882385
tel 84-28 3678 7047 fax 84-28 3675 6042 phòng giao_dịch cát_linh tầng số 11b cát_linh phường quốc_tử_giám quận đống_đa thành_phố hà_nội,Thuế,Quản trị,0.6558108329772949,0.31576400995254517
tel 84-24 3726 5557 fax 84-24 3726 5550 phòng giao_dịch nam_sài_gòn tầng toà nhà v6 plot_v khu đô_thị mới him_lam số 23 nguyễn_hữu_thọ phường tân_hưng quận thành_phố hồ_chí_minh,Thuế,Quản trị,0.5824155211448669,0.2962800860404968
tel 84-28 3775 1409 fax 84-28 3775 1416 phòng giao_dịch chương_dương tầng toà nhà ptp building số 564 nguyễn_văn_cừ phường gia_thuỵ quận long_biên thành_phố hà_nội,Thuế,Quản trị,0.5825743079185486,0.3099002242088318
tel +84-24 3678 7047 fax +84-24 3675 6042 phòng giao_dịch phan_đình_phùng tầng số 303-303 phan_đình_phùng phường 15 quận phú_nhuận thành_phố hồ_chí_minh,Thuế,Quản trị,0.6345794796943665,0.2775239944458008
tel 84-28 7301 9268 fax 84-28 3820 8117 phòng giao dịc hoàng_mai tầng toà nhà hàn_việt số 203 minh_khai phường minh_khai quận hai_bà_trưng thành_phố hà_nội,Thuế,Quản trị,0.6106109619140625,0.3277937173843384
tel 84-24 3220 2345 fax 84-24 3220 2346 chi nhán đà_nẵng tầng 12 số 251 nguyễn_văn_linh phường vĩnh_trung quận thanh_khê thành_phố đà_nẵng,Thuế,Quản trị,0.6488360166549683,0.5409514307975769
tel 84-236 3888 991 fax 84-236 3888 881 phòng giao_dịch trung_hoà nhân_chính tầng lô 4.1 chung_cư đường hoàng_đạo thuý phường nhân_chính quận thanh_xuân thành_phố hà_nội,Thuế,Quản trị,0.6042119860649109,0.2955406606197357
tel 84-24 3219 1050 fax 84-24 3219 1048 văn_phòng đại_diện hải_phòng tầng toà nhà akashi tại thửa đất số 10 lô 2a khu đô_thị mới ngã năm sân_bay cát_bi phường đông_khê quận ngô_quyền thành_phố hải_phòng,Thuế,Quản trị,0.5622174143791199,0.28648829460144043
tel 84-225 382 1634 fax 84-225 382 1633 phòng giao_dịch thuỵ_khuê tầng toà nhà bắc_vương số 152 thuỵ_khuê phường thuỵ_khuê quận tây_hồ thành_phố hà_nội,Thuế,Quản trị,0.5730899572372437,0.38364163041114807
tel 84-24 3201 3253 fax 84-24 3936 0262 văn_phòng đại_diện cần_thơ tầng lửng số 3-5-7 hoà_bình phường tân_an quận ninh_kiều thành_phố cần_thơ,Thuế,Quản trị,0.6052208542823792,0.3563286364078522
tel 84-292 3750 888 fax 84-292 3750 878 chi_nhánh thành_phố hồ_chí_minh tầng đến tầng số 65 phạm_ngọc_thạch phường võ_thị_sáu_quận thành_phố hồ_chí_minh,Thuế,Quản trị,0.6749211549758911,0.36357617378234863
tel 84-28 3820 8116 fax 84-28 3820 8117 văn_phòng đại_diện đồng_nai tầng và tầng số 79 hưng_đạo_vương khu_phố phường trung_dũng thành_phố biên_hoà tỉnh đồng_nai,Thuế,Quản trị,0.5538461804389954,0.25411057472229004
tel 84-251 3918 815 fax 84-251 3918 817 phòng giao_dịch đông_sài_gòn số 227 điện_biên_phủ phường 15 quận bình_thạnh thành_phố hồ_chí_minh,Thuế,Quản trị,0.6246833801269531,0.297163724899292
tel 84-28 6286 1111 văn_phòng đại_diện vũng_tàu tầng số 27 trần_hưng_đạo phường thành_phố vũng_tàu tỉnh bà_rịa vũng_tàu,Thuế,Quản trị,0.5872909426689148,0.31018465757369995
tel 84-254 3513 978 fax 84-254 3513 979 công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam báo_cáo tài_chính cho năm tài_chính kết_thúc ngày 31 tháng 12 năm 2024 công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thông_tin chung công_ty công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam công_ty là một công_ty trách_nhiệm hữu_hạn được thành_lập theo giấy_phép thành_lập và hoạt_động số 09 gphđkd do uỷ_ban chứng_khoán nhà_nước cấp ngày 24 tháng 04 năm 2002,Thuế,Quản trị,0.5033474564552307,0.28439390659332275
giấy_phép điều_chỉnh mới nhất số 03 gpđc-ubck do uỷ_ban chứng_khoán nhà_nước cấp ngày 16 tháng 01 năm 2024,Thuế,Quản trị,0.6080251336097717,0.28708967566490173
công_ty được sở_hữu 100% bởi ngân_hàng tmcp ngoại_thương việt_nam,Chính sách Công,Quản trị,0.791991114616394,0.29964569211006165
hoạt_động chính của công_ty bao_gồm môi_giới chứng_khoán tự doanh chứng_khoán tư_vấn đầu_tư chứng_khoán cung_cấp dịch_vụ lưu ký chứng_khoán tư_vấn tài_chính và dịch_vụ bảo_lãnh phát_hành chứng_khoán,Tuân thủ Môi trường,Môi trường,0.6434363126754761,0.6667143106460571
công_ty có trụ_sở chính tại tại tầng toà nhà thủ_đô số 72 trần_hưng_đạo phường trần_hưng_đạo quận hoàn_kiếm hà_nội việt_nam,Thuế,Quản trị,0.5672965049743652,0.29619425535202026
tại ngày 31 tháng 12 năm 2024 công_ty có một trụ_sở chính hai chi_nhánh bốn văn_phòng đại_diện và chín phòng giao_dịch 31/12/2023 một trụ_sở chính hai chi_nhánh bốn văn_phòng đại_diện và chín phòng giao_dịch,Thuế,Quản trị,0.6933838129043579,0.3397262692451477
hội_đồng thành_viên các thành_viên hội_đồng thành_viên của công_ty trong năm và cho đến thời_điểm lập báo_cáo này như sau họ tên chức_vụ ngày bổ_nhiệm miễn_nhiệm ông lê_mạnh_hùng chủ_tịch bổ_nhiệm ngày 07 tháng 02 năm 2025 thành_viên miễn_nhiệm ngày 07 tháng 02 năm 2025 bà nguyễn_thị_kim_oanh chủ_tịch miễn_nhiệm ngày 07 tháng 02 năm 2025 bà hoàng_diễm_thuỳ thành_viên bổ_nhiệm lại ngày 05 tháng 09 năm 2022 ông lưu_tuấn_linh thành_viên bổ_nhiệm lại ngày 05 tháng 09 năm 2022 công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thông_tin chung tiếp_theo ban kiểm_soát các thành_viên ban kiểm_soát của công_ty trong năm và cho đến thời_điểm ngày lập báo_cáo này như sau họ tên chức_vụ ngày bổ_nhiệm miễn_nhiệm bà nguyễn thúy quỳnh trưởng ban bổ nhiệm lại ngày 01 tháng 01 năm 2023 bà la_thị_hồng_minh thành_viên miễn_nhiệm ngày 07 tháng 02 năm 2025 bà phạm_thanh_huyền thành_viên bổ_nhiệm ngày 07 tháng 02 năm 2025 bà trần_kim_vân thành_viên bổ nhiệm lại ngày 01 tháng 12 năm 2023 ban tổng_giám_đốc các thành_viên ban tổng_giám_đốc của công_ty trong năm và cho đến thời_điểm lập báo_cáo này như sau họ tên chức_vụ ngày bổ_nhiệm miễn_nhiệm ông trần_việt_hưng phụ_trách ban tổng_giám_đốc bổ_nhiệm ngày 07 tháng 02 năm 2025 bổ hiệli à15 thá07 ă202 ông lê_mạnh_hùng tổng giám đốc miễn_nhiệm ngày 07 tháng 02 năm 2025 ông lê_việt_hà phó tổng_giám_đốc bổ nhiệm lại ngày 12 tháng 07 năm 2021 ông đỗ_thanh_phong phó tổng_giám_đốc bổ nhiệm lại ngày 29 tháng 12 năm 2023 ông phan_minh phó tổng_giám_đốc bổ nhiệm lại ngày 18 tháng 07 năm 2022 người đại_diện theo pháp_luật người đại_diện theo pháp_luật của công_ty trong năm và cho đến thời_điểm lập báo_cáo này là ông lê_mạnh_hùng,Thuế,Quản trị,0.5293652415275574,0.24832206964492798
công_ty thay_đổi chức_danh người đại_diện pháp_luật từ tổng_giám_đốc thành chủ_tịch hội_đồng thành_viên từ ngày 07 tháng 02 năm 2025,Chính sách Công,Quản trị,0.6511939167976379,0.2072417140007019
người ký báo_cáo cho năm tài_chính kết_thúc ngày 31 tháng 12 năm 2024 là ông lê_việt_hà phó tổng_giám_đốc theo uỷ_quyền số 26/2024/uq-vcbs-ksnb ngày 18 tháng 06 năm 2024 của ông lê_mạnh_hùng,Thuế,Quản trị,0.7433055639266968,0.37157735228538513
kiểm_toán_viên công_ty trách_nhiệm hữu_hạn ernst amp young việt_nam là công_ty kiểm_toán cho công_ty,Chính sách Công,Quản trị,0.7679399847984314,0.2742207646369934
công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam báo_cáo của ban tổng_giám_đốc ban tổng_giám_đốc công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam công_ty trình_bày báo_cáo này và báo_cáo tài_chính của công_ty cho năm tài_chính kết_thúc ngày 31 tháng 12 năm 2024,Chính sách Công,Quản trị,0.5914750099182129,0.3540281653404236
trách_nhiệm của ban tổng_giám_đốc công_ty đối_với báo_cáo tài_chính ban tổng_giám_đốc công_ty chịu trách_nhiệm đảm_bảo báo_cáo tài_chính cho từng năm tài_chính phản_ánh trung_thực và hợp_lý tình_hình tài_chính kết_quả hoạt_động tình_hình lưu_chuyển tiền_tệ và tình_hình biến_động vốn chủ_sở_hữu của công_ty trong năm,Chính sách Công,Quản trị,0.6239070892333984,0.2864256203174591
trong quá_trình lập báo_cáo tài_chính này ban tổng_giám_đốc cần phải lựa_chọn các chính_sách kế_toán thích_hợp và áp_dụng các chính_sách này một_cách nhất_quán thực_hiện các đánh_giá và ước_tính một_cách hợp_lý và thận_trọng nêu rõ các chuẩn_mực kế_toán áp_dụng cho công_ty có được tuân_thủ hay không và tất_cả những sai_lệch trọng_yếu so với những chuẩn_mực này đã được trình_bày và giải_thích trong báo_cáo tài_chính và lập báo_cáo tài_chính trên cơ_sở nguyên_tắc hoạt_động liên_tục trừ trường_hợp không_thể cho rằng công_ty sẽ tiếp_tục hoạt_động,Thuế,Quản trị,0.6928302049636841,0.2348218709230423
ban tổng_giám_đốc công_ty chịu trách_nhiệm đảm_bảo việc các sổ kế_toán thích_hợp được lưu_giữ để phản_ánh tình_hình tài_chính của công_ty với mức_độ chính_xác hợp_lý tại bất_kỳ thời_điểm nào và đảm_bảo rằng các sổ kế_toán tuân_thủ với chế_độ kế_toán được áp_dụng,Chính sách Công,Quản trị,0.5796252489089966,0.28864574432373047
ban tổng_giám_đốc công_ty cũng chịu trách_nhiệm về việc quản_lý các tài_sản của công_ty và do_đó phải thực_hiện các biện_pháp thích_hợp để ngăn_chặn và phát_hiện các hành_vi gian_lận và những vi_phạm khác,Chống tham nhũng,Quản trị,0.6204937100410461,0.25875023007392883
ban tổng_giám_đốc công_ty cam_kết đã tuân_thủ những yêu_cầu nêu trên trong việc lập báo_cáo tài_chính kèm theo,Thuế,Quản trị,0.6963860392570496,0.2579105794429779
công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam báo_cáo của ban tổng_giám_đốc tiếp_theo công_bố của ban tổng_giám_đốc theo ý_kiến của ban tổng_giám_đốc công_ty báo_cáo tài_chính kèm theo đã phản_ánh trung_thực và hợp_lý tình_hình tài_chính của công_ty tại ngày 31 tháng 12 năm 2024 kết_quả hoạt_động tình_hình lưu_chuyển tiền_tệ và tình_hình biến_động vốn chủ_sở_hữu cho năm tài_chính kết_thúc cùng ngày phù_hợp với các chuẩn_mực kế_toán việt_nam chế_độ kế_toán doanh_nghiệp việt_nam các quy_định hướng_dẫn kế_toán áp_dụng cho công_ty chứng_khoán và các quy_định pháp_lý khác có liên_quan đến việc lập và trình_bày báo_cáo tài_chính,Chính sách Công,Quản trị,0.6540813446044922,0.27582424879074097
